-1.01221, 0.988037
0.98877, 1.01221
1.021, -0.979736
-0.982666, -1.02124
-1.01636, 0.984863
-0.987549, -1.01099
1.01221, -0.985596
1.02002, -0.98291
1.01831, -0.979248
1.01953, -0.983887
0.979492, 1.02026
1.02148, -0.972656
1.02002, -0.986328
0.980713, 1.01904
-1.02368, 0.981934
1.01807, -0.976318
0.976318, 1.01636
0.981445, 1.02856
-1.02954, 0.973877
0.971924, 1.02612
-1.02515, 0.970703
0.960693, 1.02832
0.982422, 1.0271
-1.03174, 0.974365
1.0249, -0.969971
0.978027, 1.02222
-1.02783, 0.970703
-1.03247, 0.966064
-1.03882, 0.9646
0.961914, 1.03882
1.03687, -0.966064
0.962891, 1.02759
0.963623, 1.03589
0.970703, 1.03491
-1.03882, 0.963623
0.962402, 1.03491
-1.0354, 0.962891
0.951172, 1.03638
0.974121, 1.03467
-1.04004, 0.96582
1.03296, -0.961182
0.969727, 1.03003
-1.0354, 0.962402
-1.04028, 0.958008
-1.04663, 0.956543
0.953857, 1.04639
1.04419, -0.95874
0.955566, 1.03418
0.956543, 1.04272
0.964111, 1.0415
-1.04517, 0.956543
0.955811, 1.04102
-1.04102, 0.956543
0.94458, 1.04199
0.96875, 1.04028
-1.04517, 0.960205
1.03784, -0.955811
0.964844, 1.03467
-1.04004, 0.957275
-1.04492, 0.953125
-1.05151, 0.951416
0.94873, 1.05127
1.04834, -0.954346
0.951416, 1.0376
0.952148, 1.04663
0.960449, 1.04492
-1.04858, 0.952881
0.952393, 1.04419
-1.04419, 0.953369
0.941162, 1.04468
0.966064, 1.04297
-1.0481, 0.957764
1.03979, -0.953369
0.962891, 1.03662
-1.04199, 0.955078
-1.04688, 0.950928
-1.05347, 0.949219
0.946777, 1.05298
1.05005, -0.952881
0.949707, 1.03857
0.950928, 1.04785
0.959717, 1.0459
-1.04956, 0.951904
0.95166, 1.04492
-1.04468, 0.952637
0.940186, 1.04517
0.966309, 1.04297
-1.04834, 0.958008
1.03955, -0.953369
0.963379, 1.03613
-1.04126, 0.955811
-1.04639, 0.951416
-1.05322, 0.949951
0.947266, 1.05249
1.04907, -0.953857
0.950928, 1.03735
0.952148, 1.04688
0.961426, 1.04468
-1.04834, 0.953369
0.953369, 1.04346
-1.04297, 0.95459
0.941895, 1.04321
0.968506, 1.04126
-1.04614, 0.960449
1.03711, -0.955811
0.96582, 1.03394
-1.03906, 0.958496
-1.04395, 0.953857
-1.05054, 0.952637
0.950195, 1.05005
1.04639, -0.957031
0.953857, 1.03418
0.955322, 1.04395
0.964844, 1.0415
-1.04517, 0.957031
0.957031, 1.04004
-1.03955, 0.958252
0.945557, 1.04004
0.972656, 1.03735
-1.04248, 0.9646
1.0332, -0.959961
0.970215, 1.03003
-1.03516, 0.962646
-1.04004, 0.958496
-1.04639, 0.95752
0.954834, 1.04565
1.04224, -0.96167
0.95874, 1.03003
0.960205, 1.03955
0.969727, 1.03711
-1.04053, 0.961914
0.962158, 1.0354
-1.03491, 0.963379
0.950928, 1.03516
0.977783, 1.03247
-1.03735, 0.969727
1.02832, -0.965332
0.975342, 1.0249
-1.02979, 0.968018
-1.03467, 0.964111
-1.04077, 0.963379
0.960938, 1.04004
1.03638, -0.967285
0.964844, 1.02466
0.966553, 1.03369
0.975586, 1.03125
-1.03467, 0.968018
0.968262, 1.02979
-1.02905, 0.969482
0.95752, 1.02954
0.983398, 1.02661
-1.03149, 0.97583
1.02271, -0.97168
0.981201, 1.01904
-1.02417, 0.974365
-1.02832, 0.970459
-1.03418, 0.969727
0.968018, 1.0332
1.03027, -0.973877
0.971191, 1.01904
0.973145, 1.02734
0.981689, 1.0249
-1.02808, 0.974609
0.974854, 1.02344
-1.02295, 0.976074
0.964844, 1.02319
0.989502, 1.02026
-1.0249, 0.982178
1.01685, -0.978027
0.987305, 1.01318
-1.01782, 0.980957
-1.02197, 0.977539
-1.0271, 0.977051
0.975098, 1.02588
1.02344, -0.980469
0.978027, 1.01343
0.97998, 1.02051
0.987793, 1.01855
-1.02124, 0.981689
0.981445, 1.01685
-1.01636, 0.98291
0.972412, 1.01685
0.995117, 1.01367
-1.01807, 0.988281
1.01123, -0.984619
0.993164, 1.00732
-1.01196, 0.987305
-1.01514, 0.984375
-1.01978, 0.983887
0.982666, 1.01831
1.0166, -0.987061
0.984863, 1.00781
0.986816, 1.01367
0.993408, 1.01196
-1.01465, 0.988525
0.988281, 1.0105
-1.01025, 0.989502
0.97998, 1.0105
1.00049, 1.00732
-1.01147, 0.994141
1.00562, -0.990967
0.998535, 1.00171
-1.0061, 0.993408
-1.00854, 0.990723
-1.0127, 0.990723
0.989746, 1.01123
1.00977, -0.993408
0.991211, 1.00244
0.993408, 1.00732
0.998779, 1.00586
-1.00806, 0.994629
0.994141, 1.00439
-1.00439, 0.995605
0.987305, 1.00439
1.00513, 1.00146
-1.00537, 0.999268
1.00098, -0.99707
1.00317, 0.99707
-1.00073, 0.998779
-1.00269, 0.996582
-1.0061, 0.996826
0.996338, 1.00439
1.00366, -0.998535
0.996826, 0.998047
0.999023, 1.00122
1.00342, 1.00024
-1.0022, 1.00024
0.999756, 0.998779
-0.999268, 1.00098
0.993896, 0.999268
1.00879, 0.996338
-1, 1.00342
0.996582, -1.00171
1.00708, 0.992676
-0.996094, 1.00366
-0.997314, 1.00171
-1.00024, 1.00195
1.00195, 0.998047
0.998291, -1.00342
1.00171, 0.994141
1.00415, 0.996094
1.00708, 0.995605
-0.99707, 1.00488
1.00439, 0.994141
-0.994629, 1.00562
0.999512, 0.994629
1.01172, 0.991943
-0.995117, 1.00684
0.993408, -1.0061
1.00977, 0.989258
-0.992676, 1.00732
-0.99292, 1.0061
-0.995117, 1.00659
1.00684, 0.99292
0.993896, -1.00732
1.00562, 0.991455
1.00806, 0.991943
1.00977, 0.991699
-0.99292, 1.00879
1.00781, 0.990479
-0.991455, 1.00928
1.00439, 0.990967
1.01392, 0.98877
-0.991455, 1.00928
0.991211, -1.00928
1.01196, 0.987061
-0.991211, 1.00928
-0.989502, 1.00952
-0.990967, 1.00977
1.0105, 0.988525
0.990723, -1.01025
1.00879, 0.989258
1.01123, 0.988281
1.01172, 0.98877
-0.989746, 1.01172
1.01074, 0.987549
-0.98877, 1.01196
1.0083, 0.988281
1.01123, 0.986816
-0.989014, 1.01074
0.989746, -1.01196
1.01343, 0.985352
-0.989746, 1.01172
-0.987061, 1.01172
-0.988037, 1.01245
1.01392, 0.985352
0.988281, -1.0127
1.01099, 0.988037
1.01343, 0.98584
1.01294, 0.986816
-0.987549, 1.01343
1.0127, 0.985596
-0.986816, 1.01367
1.01099, 0.986572
1.01196, 0.985596
-0.987549, 1.01172
0.989258, -1.01343
1.01367, 0.984619
-0.98877, 1.01294
-0.98584, 1.01294
-0.98584, 1.0144
1.01563, 0.98291
0.986816, -1.01416
1.01221, 0.987793
1.01465, 0.984375
1.01318, 0.985596
-0.986328, 1.01465
1.01367, 0.984619
-0.986328, 1.01465
1.01294, 0.985596
1.01196, 0.984863
-0.987061, 1.01196
0.989502, -1.0144
1.01367, 0.984619
-0.98877, 1.01343
-0.985352, 1.01367
-0.984863, 1.01514
1.01685, 0.981689
0.986084, -1.01465
1.01245, 0.987793
1.01514, 0.983643
1.0127, 0.985352
-0.98584, 1.01514
1.01392, 0.984375
-0.986084, 1.01489
1.01392, 0.985352
1.01147, 0.985107
-0.987061, 1.01123
0.990479, -1.01465
1.01294, 0.985352
-0.987305, 1.01367
-0.985596, 1.01343
-0.984619, 1.01514
1.01709, 0.981201
0.986328, -1.01465
1.01221, 0.98877
1.01514, 0.984131
1.01172, 0.985596
-0.986328, 1.0144
1.01343, 0.984863
-0.987061, 1.0144
1.01392, 0.986084
1.01343, 0.984863
-0.988037, 1.01001
0.991699, -1.01416
1.01196, 0.986328
-0.988281, 1.01294
-0.986572, 1.01294
-0.985107, 1.0144
1.0166, 0.981934
0.987061, -1.01392
1.01123, 0.990234
1.01416, 0.984863
1.0105, 0.986816
-0.987061, 1.01343
1.01221, 0.98584
-0.988281, 1.01318
1.01343, 0.987061
1.01221, 0.986084
-0.989258, 1.00854
0.993408, -1.01294
1.0105, 0.988037
-0.98999, 1.01147
-0.987793, 1.01147
-0.986572, 1.01343
1.01563, 0.98291
0.988281, -1.01245
1.01001, 0.991943
1.01318, 0.986328
1.00879, 0.988037
-0.98877, 1.01221
1.01099, 0.987305
-0.989746, 1.01172
1.01221, 0.988525
1.01025, 0.987793
-0.990967, 1.00659
0.995361, -1.01147
1.00879, 0.98999
-0.991699, 1.01001
-0.989502, 1.00977
-0.988037, 1.01172
1.01392, 0.984619
0.990234, -1.01074
1.0083, 0.993652
1.01147, 0.988037
1.00708, 0.98999
-0.990234, 1.01025
1.00903, 0.989258
-0.991699, 1.01001
1.0105, 0.990479
1.0083, 0.989502
-0.992676, 1.00488
0.997559, -1.00952
1.00684, 0.991943
-0.993652, 1.00806
-0.991699, 1.00781
-0.98999, 1.01001
1.01172, 0.986816
0.992188, -1.00879
1.0061, 0.995605
1.00928, 0.98999
1.00488, 0.991943
-0.992432, 1.0083
1.00708, 0.991211
-0.993652, 1.00806
1.00854, 0.992432
1.00635, 0.991455
-0.994873, 1.00269
0.999268, -1.00732
1.00488, 0.993652
-0.99585, 1.00586
-0.993408, 1.00586
-0.992188, 1.00781
1.00977, 0.98877
0.994141, -1.00684
1.00415, 0.997803
1.00708, 0.992188
1.00317, 0.994141
-0.994629, 1.00635
1.00513, 0.993408
-0.995605, 1.0061
1.00635, 0.994629
1.00439, 0.993652
-0.996826, 1.00098
1.00122, -1.00537
1.00293, 0.99585
-0.997559, 1.00415
-0.995605, 1.00391
-0.994385, 1.00562
1.00757, 0.991211
0.996338, -1.00488
1.0022, 0.999268
1.00513, 0.994141
1.00122, 0.996094
-0.996582, 1.00415
1.00293, 0.995605
-0.997559, 1.00391
1.00391, 0.996582
1.00269, 0.995605
-0.998779, 0.999268
1.00293, -1.00342
1.00122, 0.997559
-0.999268, 1.0022
-0.997559, 1.00195
-0.996582, 1.00366
1.00537, 0.993408
0.998291, -1.00269
1.00024, 1.00098
1.00342, 0.996338
0.999512, 0.997803
-0.998535, 1.00244
1.00122, 0.997314
-0.999512, 1.00195
1.00171, 0.998291
1.00122, 0.997314
-1.00024, 0.997803
1.00415, -1.00146
0.999756, 0.998779
-1.00098, 1.00024
-0.999023, 1.00024
-0.998535, 1.00171
1.00342, 0.995605
1, -1.00098
0.998535, 1.00244
1.00146, 0.998047
0.998291, 0.999756
-1.00024, 1.00073
0.999512, 0.998779
-1.00073, 1.00049
0.999756, 1.00024
0.996582, 0.999756
-1.0022, 0.996582
1.00537, -0.999756
0.998291, 1
-1.0022, 0.998779
-1.00073, 0.998535
-1.00049, 1
1.00146, 0.997559
1.00171, -0.999512
0.99707, 1.00366
0.999756, 0.999512
0.997314, 1.00122
-1.00171, 0.999268
0.998291, 1.00024
-1.00195, 0.999268
0.997803, 1.00146
0.995605, 1.00098
-1.00317, 0.995605
1.0061, -0.998535
0.997559, 1.00098
-1.00317, 0.997803
-1.00171, 0.997314
-1.00195, 0.998535
0.999756, 0.999268
1.00293, -0.998047
0.99585, 1.00439
0.998535, 1.00073
0.996582, 1.00244
-1.00317, 0.998047
0.99707, 1.00146
-1.00317, 0.998047
0.996338, 1.00244
0.995117, 1.00195
-1.00415, 0.994873
1.00684, -0.997314
0.996826, 1.00171
-1.00562, 0.996338
-1.00269, 0.996338
-1.00317, 0.997314
0.998779, 1.00049
1.00415, -0.99707
0.994873, 1.00464
0.997559, 1.00171
0.996094, 1.00317
-1.00391, 0.99707
0.996094, 1.0022
-1.00366, 0.997314
0.994873, 1.00317
0.994873, 1.00269
-1.00488, 0.994385
1.00684, -0.996582
0.996582, 1.0022
-1.00586, 0.995605
-1.00342, 0.99585
-1.00391, 0.996582
0.997559, 1.00146
1.00464, -0.996338
0.994385, 1.00488
0.996826, 1.00244
0.995605, 1.00366
-1.00439, 0.996582
0.995605, 1.00269
-1.00439, 0.996582
0.994141, 1.00391
0.994629, 1.00317
-1.00513, 0.994141
1.00684, -0.99585
0.996582, 1.0022
-1.00586, 0.995361
-1.00366, 0.995361
-1.00464, 0.99585
0.996826, 1.0022
1.00513, -0.99585
0.993896, 1.00488
0.996582, 1.00293
0.99585, 1.00391
-1.00488, 0.996338
0.995361, 1.00317
-1.00439, 0.996582
0.993408, 1.00391
0.994873, 1.00293
-1.00513, 0.994385
1.00659, -0.995605
0.996826, 1.00195
-1.00586, 0.995361
-1.00391, 0.995361
-1.00488, 0.99585
0.996582, 1.00269
1.00537, -0.995605
0.993896, 1.00464
0.996338, 1.00317
0.996094, 1.00415
-1.00513, 0.996338
0.995605, 1.00317
-1.00439, 0.996582
0.993164, 1.00415
0.995117, 1.00269
-1.00537, 0.994629
1.00635, -0.995605
0.997314, 1.00146
-1.00562, 0.995361
-1.00366, 0.995361
-1.00513, 0.99585
0.996582, 1.00293
1.00513, -0.99585
0.994141, 1.00439
0.996582, 1.00317
0.996582, 1.00415
-1.00488, 0.996582
0.995361, 1.00293
-1.00415, 0.996582
0.993164, 1.00366
0.99585, 1.00269
-1.00488, 0.995117
1.00586, -0.996094
0.997803, 1.00122
-1.00537, 0.995605
-1.00342, 0.995605
-1.00488, 0.99585
0.996338, 1.00269
1.00488, -0.996094
0.994385, 1.00366
0.996826, 1.00269
0.99707, 1.00366
-1.00439, 0.996826
0.99585, 1.00244
-1.00366, 0.99707
0.993164, 1.00342
0.996094, 1.00195
-1.00439, 0.995605
1.00513, -0.996338
0.998291, 1.00049
-1.00464, 0.996094
-1.00317, 0.99585
-1.00464, 0.996338
0.996826, 1.0022
1.00439, -0.996338
0.994873, 1.00317
0.997314, 1.00244
0.997803, 1.00317
-1.00415, 0.997314
0.996338, 1.0022
-1.00317, 0.997559
0.993408, 1.00293
0.996826, 1.00171
-1.00391, 0.996338
1.00439, -0.996826
0.999023, 1
-1.00415, 0.996582
-1.00269, 0.996582
-1.00415, 0.996826
0.997314, 1.00195
1.00415, -0.99707
0.995361, 1.00244
0.997803, 1.00195
0.998291, 1.00269
-1.00366, 0.997803
0.99707, 1.00146
-1.00293, 0.998047
0.993896, 1.00244
0.997559, 1.00098
-1.00342, 0.99707
1.00366, -0.997314
0.999756, 0.999268
-1.00342, 0.99707
-1.00195, 0.99707
-1.00342, 0.997314
0.997803, 1.00146
1.00366, -0.997559
0.996094, 1.00195
0.998291, 1.00122
0.999023, 1.0022
-1.00293, 0.998535
0.997559, 1.00073
-1.0022, 0.998535
0.994385, 1.00171
0.998291, 1.00024
-1.00269, 0.997803
1.00317, -0.997803
1.00024, 0.998779
-1.00269, 0.997803
-1.00122, 0.997803
-1.00317, 0.998047
0.998535, 1.00098
1.00293, -0.998047
0.996338, 1.00122
0.998779, 1.00098
0.999512, 1.00146
-1.00244, 0.999023
0.998047, 1.00024
-1.00146, 0.999268
0.994873, 1.00122
0.998779, 0.999756
-1.0022, 0.998291
1.00244, -0.998535
1.00098, 0.998047
-1.00244, 0.998535
-1.00073, 0.998291
-1.00244, 0.998535
0.999023, 1.00024
1.0022, -0.998779
0.99707, 1.00073
0.999512, 1.00024
1.00024, 1.00098
